stamp,ax,ay,az,gx,gy,gz,px,py,pz,vx,vy,vz,qw,qx,qy,qz,bw_x,bw_y,bw_z,ba_x,ba_y,ba_z
1782727148.577526331,-5.207485284,0.374673840,8.350681345,0.013568137,-0.135865271,0.038391761,5.850962877,-1.297950837,-0.134988464,-0.044293004,0.022662862,0.014727082,0.957925469,0.023997022,0.265265839,-0.106943787,0.011421966,-0.005586848,-0.004659005,-0.002815786,0.004238244,-0.002961842
1782727148.582066536,-4.902522754,0.518750625,8.288248071,-0.022650855,-0.124147356,0.024543321,5.850762531,-1.297842731,-0.134922289,-0.043960951,0.024958545,0.014423568,0.958009990,0.023953857,0.264997174,-0.106862387,0.011421966,-0.005586848,-0.004659005,-0.002815786,0.004238244,-0.002961842
1782727148.587961435,-4.969758588,0.329049524,8.278642952,-0.063130908,-0.134800002,0.006433826,5.850505870,-1.297687475,-0.134840019,-0.043118028,0.027716213,0.013488704,0.958116856,0.023777208,0.264663019,-0.106771813,0.011421966,-0.005586848,-0.004659005,-0.002815786,0.004238244,-0.002961842
1782727148.592160463,-5.229096802,-0.273671677,8.341076226,-0.076979339,-0.130538955,-0.003153555,5.850324191,-1.297570093,-0.134783803,-0.043416081,0.028192835,0.013287047,0.958192903,0.023588321,0.264425319,-0.106720207,0.011421966,-0.005586848,-0.004659005,-0.002815786,0.004238244,-0.002961842
1782727148.597673416,-5.923066652,-0.729914813,8.701268190,-0.043956146,-0.153974771,0.014955942,5.850077459,-1.297419662,-0.134704729,-0.046093700,0.026380997,0.015399557,0.958300213,0.023365934,0.264084779,-0.106648792,0.011421966,-0.005586848,-0.004659005,-0.002815786,0.004238244,-0.002961842
1782727148.601938486,-5.005777784,-0.535411189,8.489955571,0.000784963,-0.151844233,0.035195965,5.849877326,-1.297311543,-0.134635488,-0.047753799,0.024318801,0.017069094,0.958391536,0.023281718,0.263789720,-0.106576772,0.011421966,-0.005586848,-0.004659005,-0.002815786,0.004238244,-0.002961842
1782727148.607829332,-5.135446891,-0.254461439,8.321865988,0.000784963,-0.137995794,0.027739115,5.849594097,-1.297173607,-0.134534513,-0.048405151,0.022511882,0.017213095,0.958511778,0.023236020,0.263397239,-0.106476072,0.011421966,-0.005586848,-0.004659005,-0.002815786,0.004238244,-0.002961842
1782727148.612578630,-5.181071206,-0.189626885,8.487554291,-0.013063475,-0.142256856,0.022412792,5.849362477,-1.297068041,-0.134452018,-0.049133615,0.021943475,0.017526595,0.958604364,0.023180628,0.263093795,-0.106404825,0.011421966,-0.005586848,-0.004659005,-0.002815786,0.004238244,-0.002961842
1782727148.617872477,-5.176268647,-0.307289594,8.583605481,-0.009867679,-0.150778979,0.029869644,5.849100717,-1.296954018,-0.134356583,-0.049758466,0.021133970,0.018528429,0.958712514,0.023104309,0.262740740,-0.106319374,0.011421966,-0.005586848,-0.004659005,-0.002815786,0.004238244,-0.002961842
1782727148.622268200,-4.768051088,-0.307289594,8.360286464,0.010372344,-0.149713710,0.042652816,5.848882038,-1.296863464,-0.134274846,-0.049737828,0.020067128,0.018660755,0.958806127,0.023070599,0.262436443,-0.106234041,0.011421966,-0.005586848,-0.004659005,-0.002815786,0.004238244,-0.002961842
1782727148.627896309,-4.789662606,-0.268869117,8.031311137,0.008241814,-0.155040026,0.034130700,5.848602516,-1.296754210,-0.134174670,-0.049593100,0.018757330,0.016937761,0.958927452,0.023052801,0.262038197,-0.106125842,0.011421966,-0.005586848,-0.004659005,-0.002815786,0.004238244,-0.002961842
1782727148.631992102,-4.984166266,-0.131996180,8.081738012,-0.001345564,-0.153974771,0.027739115,5.848398376,-1.296678321,-0.134108420,-0.050089360,0.018299585,0.015412546,0.959015431,0.023023876,0.261745789,-0.106058690,0.011421966,-0.005586848,-0.004659005,-0.002815786,0.004238244,-0.002961842
1782727148.637497902,-5.426001742,-0.141601299,8.230617357,-0.016259268,-0.167823210,0.026673850,5.848117541,-1.296577520,-0.134025475,-0.051924841,0.018316638,0.014717555,0.959137836,0.022948095,0.261339613,-0.105969823,0.011421966,-0.005586848,-0.004659005,-0.002815786,0.004238244,-0.002961842
1782727148.642085791,-4.837688201,-0.276072957,8.439528696,-0.022650855,-0.171019003,0.021347526,5.847877153,-1.296494506,-0.133958040,-0.052867713,0.017871736,0.014679195,0.959244577,0.022857518,0.260985121,-0.105896850,0.011421966,-0.005586848,-0.004659005,-0.002815786,0.004238244,-0.002961842
1782727148.647870064,-4.441477041,-0.357716487,8.477949172,-0.014128737,-0.143322125,0.025608586,5.847575345,-1.296396257,-0.133875625,-0.051487055,0.016099462,0.013817101,0.959369482,0.022749623,0.260571831,-0.105806298,0.011421966,-0.005586848,-0.004659005,-0.002815786,0.004238244,-0.002961842
1782727148.652041912,-4.758445969,-0.326499850,8.415515898,0.005046021,-0.118821040,0.026673850,5.847362775,-1.296332019,-0.133819540,-0.050419853,0.014696215,0.013070494,0.959445207,0.022706723,0.260322766,-0.105741936,0.011421966,-0.005586848,-0.004659005,-0.002815786,0.004238244,-0.002961842
1782727148.657918215,-5.289128796,-0.098378264,8.518770928,0.007176552,-0.132669479,0.036261231,5.847065283,-1.296247905,-0.133741855,-0.050831623,0.013931989,0.013369394,0.959548625,0.022682051,0.259983262,-0.105644042,0.011421966,-0.005586848,-0.004659005,-0.002815786,0.004238244,-0.002961842
1782727148.662292004,-4.463088559,-0.021537311,8.350681345,0.000784963,-0.130538955,0.032000173,5.846843584,-1.296187022,-0.133683890,-0.050544326,0.013907811,0.013136530,0.959629564,0.022659375,0.259718607,-0.105564660,0.011421966,-0.005586848,-0.004659005,-0.002815786,0.004238244,-0.002961842
1782727148.667809486,-5.440409420,-0.163212808,8.494758130,-0.015194003,-0.127343148,0.027739115,5.846564441,-1.296110594,-0.133611793,-0.050640513,0.013796199,0.012997446,0.959729106,0.022598878,0.259395293,-0.105467609,0.011421966,-0.005586848,-0.004659005,-0.002815786,0.004238244,-0.002961842
1782727148.672017813,-5.080217457,-0.211238403,8.607618279,-0.005606622,-0.136930540,0.034130700,5.846349206,-1.296053115,-0.133554953,-0.051649502,0.013520587,0.014015399,0.959807077,0.022546152,0.259142874,-0.105389832,0.011421966,-0.005586848,-0.004659005,-0.002815786,0.004238244,-0.002961842
1782727148.677402496,-5.450014540,-0.187225606,8.938994886,-0.001345564,-0.126277894,0.040522289,5.846069006,-1.295981718,-0.133473158,-0.052423722,0.012998001,0.016365251,0.959907755,0.022501189,0.258818891,-0.105278585,0.011421966,-0.005586848,-0.004659005,-0.002815786,0.004238244,-0.002961842
1782727148.682186365,-5.305937754,-0.141601299,8.871759052,0.012502875,-0.149713710,0.052240197,5.845816236,-1.295920156,-0.133387926,-0.053252319,0.012739261,0.019267799,0.960002838,0.022486026,0.258513585,-0.105164897,0.011421966,-0.005586848,-0.004659005,-0.002815786,0.004238244,-0.002961842
1782727148.687605619,-4.835286921,-0.093575704,8.463541493,0.003980756,-0.144387394,0.053305462,5.845527231,-1.295851756,-0.133279890,-0.053406162,0.012504050,0.020603383,0.960118407,0.022477670,0.258142987,-0.105021885,0.011421966,-0.005586848,-0.004659005,-0.002815786,0.004238244,-0.002961842
1782727148.692223072,-4.727229332,-0.026339871,8.552388845,0.013568137,-0.145452648,0.062892839,5.845282160,-1.295794302,-0.133185151,-0.052743478,0.012381865,0.020431878,0.960216742,0.022475419,0.257831503,-0.104888419,0.011421966,-0.005586848,-0.004659005,-0.002815786,0.004238244,-0.002961842
1782727148.697898626,-4.900121475,0.100927956,8.487554291,0.023155522,-0.141191587,0.065023370,5.844984983,-1.295722852,-0.133069374,-0.051978566,0.012796248,0.020366602,0.960337408,0.022503535,0.257449724,-0.104715298,0.011421966,-0.005586848,-0.004659005,-0.002815786,0.004238244,-0.002961842
1782727148.701958179,-4.703216534,0.463521191,8.184993041,0.000784963,-0.142256856,0.051174931,5.844774809,-1.295668203,-0.132988172,-0.051566375,0.014127062,0.019639029,0.960421818,0.022508462,0.257181361,-0.104599465,0.011421966,-0.005586848,-0.004659005,-0.002815786,0.004238244,-0.002961842
1782727148.707855463,-4.643184540,0.386680238,8.012100899,-0.054608788,-0.149713710,0.017086469,5.844472737,-1.295576744,-0.132880195,-0.050878110,0.016890463,0.016979980,0.960542700,0.022386014,0.256792984,-0.104469853,0.011421966,-0.005586848,-0.004659005,-0.002815786,0.004238244,-0.002961842
1782727148.711898327,-4.782458766,-0.107983383,8.410713339,-0.079109870,-0.139061064,0.001107503,5.844267640,-1.295506910,-0.132814247,-0.050583110,0.017656038,0.015644567,0.960621148,0.022211845,0.256539375,-0.104408784,0.011421966,-0.005586848,-0.004659005,-0.002815786,0.004238244,-0.002961842
1782727148.717861652,-5.358765909,-0.480181755,8.826134737,-0.051412996,-0.146517918,0.001107503,5.843963682,-1.295405183,-0.132717301,-0.051359617,0.016461771,0.016869655,0.960732864,0.021953900,0.256169855,-0.104342686,0.011421966,-0.005586848,-0.004659005,-0.002815786,0.004238244,-0.002961842
1782727148.722623587,-4.191743946,-0.372124165,8.252228875,-0.027977178,-0.152909502,0.011760145,5.843719646,-1.295331038,-0.132637064,-0.051134682,0.014678627,0.016829431,0.960826135,0.021807930,0.255852271,-0.104293660,0.011421966,-0.005586848,-0.004659005,-0.002815786,0.004238244,-0.002961842
1782727148.727576256,-4.275788737,-0.463372796,8.074534172,-0.033303499,-0.142256856,0.001107503,5.843470303,-1.295263615,-0.132561111,-0.049555613,0.012548347,0.013842155,0.960921172,0.021678203,0.255524662,-0.104248278,0.011421966,-0.005586848,-0.004659005,-0.002815786,0.004238244,-0.002961842
1782727148.732332468,-4.455884719,-0.686691777,8.465942773,-0.021585591,-0.132669479,-0.002088290,5.843237097,-1.295210339,-0.132500284,-0.048508043,0.009854650,0.011736018,0.961004295,0.021559225,0.255232709,-0.104221928,0.011421966,-0.005586848,-0.004659005,-0.002815786,0.004238244,-0.002961842
1782727148.737818480,-5.109032814,-0.777940408,8.605216999,-0.006671887,-0.132669479,0.009629618,5.842970324,-1.295166267,-0.132435961,-0.048747693,0.006212293,0.011713620,0.961097126,0.021461442,0.254904503,-0.104189327,0.011421966,-0.005586848,-0.004659005,-0.002815786,0.004238244,-0.002961842
1782727148.742197514,-4.955350909,-0.763532729,8.730083547,0.025286045,-0.127343148,0.029869644,5.842754892,-1.295145448,-0.132382418,-0.049644943,0.003295952,0.012740778,0.961172197,0.021442230,0.254642008,-0.104142625,0.011421966,-0.005586848,-0.004659005,-0.002815786,0.004238244,-0.002961842
1782727148.747832537,-4.799267725,-0.321697290,8.701268190,0.049787130,-0.113494717,0.037326492,5.842475003,-1.295134461,-0.132307495,-0.049694272,0.000603604,0.013851177,0.961264173,0.021506704,0.254321041,-0.104064688,0.011421966,-0.005586848,-0.004659005,-0.002815786,0.004238244,-0.002961842
1782727148.752006531,-5.301135194,0.086520278,8.706070749,0.049787130,-0.111364186,0.036261231,5.842266912,-1.295132201,-0.132247354,-0.050013693,0.000479210,0.014965428,0.961328132,0.021582467,0.254096497,-0.104006682,0.011421966,-0.005586848,-0.004659005,-0.002815786,0.004238244,-0.002961842
1782727148.757920980,-5.718957873,0.417896875,8.895771850,0.032742899,-0.124147356,0.041587554,5.841964999,-1.295122232,-0.132148805,-0.052079924,0.002891922,0.018359566,0.961423854,0.021665555,0.253765638,-0.103912358,0.011421966,-0.005586848,-0.004659005,-0.002815786,0.004238244,-0.002961842
1782727148.762006760,-4.912127873,0.523553185,8.634032356,0.015698668,-0.151844233,0.034130700,5.841750866,-1.295105508,-0.132070084,-0.052738625,0.005294492,0.020174591,0.961500917,0.021684626,0.253500967,-0.103841340,0.011421966,-0.005586848,-0.004659005,-0.002815786,0.004238244,-0.002961842
1782727148.767899513,-4.722426772,0.528355744,8.216209678,-0.017324533,-0.159301087,0.028804379,5.841441847,-1.295064213,-0.131952890,-0.052142255,0.008721007,0.019601094,0.961624677,0.021631057,0.253077475,-0.103739429,0.011421966,-0.005586848,-0.004659005,-0.002815786,0.004238244,-0.002961842
1782727148.772150517,-4.628776862,0.124940754,8.511567089,-0.048217203,-0.157170564,0.017086469,5.841221494,-1.295023815,-0.131871536,-0.051528918,0.010285456,0.018673969,0.961714852,0.021521919,0.252773930,-0.103666247,0.011421966,-0.005586848,-0.004659005,-0.002815786,0.004238244,-0.002961842
1782727148.777527332,-5.128243052,-0.184824326,8.869357773,-0.032238238,-0.151844233,0.030934907,5.840945105,-1.294968074,-0.131768673,-0.051278588,0.010448596,0.019587631,0.961826942,0.021366356,0.252401611,-0.103565630,0.011421966,-0.005586848,-0.004659005,-0.002815786,0.004238244,-0.002961842
1782727148.782156467,-4.532725672,0.110533075,8.542783725,0.002915494,-0.135865271,0.041587554,5.840708665,-1.294919553,-0.131676284,-0.050874758,0.010514615,0.020328830,0.961918761,0.021299050,0.252098012,-0.103466127,0.011421966,-0.005586848,-0.004659005,-0.002815786,0.004238244,-0.002961842
1782727148.787718058,-4.515916713,0.403489197,8.333872386,-0.022650855,-0.133734748,0.036261231,5.840429960,-1.294856891,-0.131566724,-0.049350032,0.012019032,0.019070003,0.962023074,0.021235477,0.251755905,-0.103342267,0.011421966,-0.005586848,-0.004659005,-0.002815786,0.004238244,-0.002961842
1782727148.792119026,-4.559139749,0.194577876,8.360286464,-0.057804585,-0.143322125,0.016021203,5.840214929,-1.294800849,-0.131485702,-0.048370048,0.013449271,0.017749984,0.962106090,0.021112969,0.251484772,-0.103254659,0.011421966,-0.005586848,-0.004659005,-0.002815786,0.004238244,-0.002961842
1782727148.797864676,-4.590356386,-0.398538243,8.319464708,-0.063130908,-0.152909502,0.006433826,5.839938606,-1.294724480,-0.131388396,-0.047814942,0.013134006,0.016121368,0.962218033,0.020883465,0.251111162,-0.103167445,0.011421966,-0.005586848,-0.004659005,-0.002815786,0.004238244,-0.002961842
1782727148.802214622,-4.230164422,-0.782742968,8.461140214,-0.037564557,-0.141191587,0.019216999,5.839732067,-1.294672695,-0.131321236,-0.047146456,0.010675421,0.014756781,0.962301969,0.020731999,0.250828159,-0.103103537,0.011421966,-0.005586848,-0.004659005,-0.002815786,0.004238244,-0.002961842
1782727148.807867289,-4.602362785,-0.797150646,8.425121017,0.002915494,-0.128408417,0.030934907,5.839467573,-1.294624521,-0.131242008,-0.046435835,0.006369368,0.013275446,0.962403850,0.020637240,0.250483343,-0.103009849,0.011421966,-0.005586848,-0.004659005,-0.002815786,0.004238244,-0.002961842
1782727148.811821699,-4.808872844,-0.583436784,8.535579886,0.010372344,-0.119886301,0.032000173,5.839283266,-1.294604126,-0.131190215,-0.046780175,0.003945666,0.012919500,0.962470092,0.020621892,0.250257229,-0.102943573,0.011421966,-0.005586848,-0.004659005,-0.002815786,0.004238244,-0.002961842
1782727148.817547083,-5.036994421,-0.278474236,8.746892505,0.015698668,-0.125212625,0.034130700,5.839013000,-1.294586991,-0.131113738,-0.047629555,0.002039724,0.013795615,0.962564847,0.020618894,0.249932249,-0.102847687,0.011421966,-0.005586848,-0.004659005,-0.002815786,0.004238244,-0.002961842
1782727148.822634459,-4.590356386,-0.292881915,8.605216999,0.011437606,-0.118821040,0.039457023,5.838770507,-1.294579388,-0.131041889,-0.047701381,0.000949177,0.014450409,0.962649552,0.020620042,0.249644426,-0.102753657,0.011421966,-0.005586848,-0.004659005,-0.002815786,0.004238244,-0.002961842
1782727148.827815056,-4.799267725,-0.146403859,8.770905303,0.029547106,-0.119886301,0.043718081,5.838524740,-1.294576799,-0.130965942,-0.047178600,0.000050555,0.014869286,0.962734896,0.020642283,0.249355846,-0.102650275,0.011421966,-0.005586848,-0.004659005,-0.002815786,0.004238244,-0.002961842
1782727148.832175016,-4.614369183,0.223393233,8.355483904,0.035938691,-0.117755778,0.046913877,5.838319802,-1.294575705,-0.130901355,-0.046830657,0.000451001,0.014758221,0.962806636,0.020688857,0.249111167,-0.102562072,0.011421966,-0.005586848,-0.004659005,-0.002815786,0.004238244,-0.002961842
1782727148.837890148,-5.121039213,0.571578780,8.417917178,-0.011998210,-0.127343148,0.029869644,5.838050954,-1.294565137,-0.130818744,-0.047251977,0.003247471,0.014151458,0.962902420,0.020686730,0.248786648,-0.102450926,0.011421966,-0.005586848,-0.004659005,-0.002815786,0.004238244,-0.002961842
1782727148.842260122,-5.056204659,0.329049524,8.569197803,-0.053543523,-0.148648441,0.011760145,5.838436982,-1.304303296,-0.134521208,-0.045820540,-0.004738159,0.004577401,0.962901472,0.017370476,0.248673010,-0.103347746,0.011531571,-0.005578849,-0.004586311,-0.002927238,0.004554436,-0.002885113
1782727148.847586393,-4.643184540,-0.011932192,8.691663071,-0.069522493,-0.134800002,0.002172768,5.835903891,-1.303114904,-0.135680036,-0.054222125,0.002071929,0.000354535,0.963045880,0.016504572,0.248468234,-0.102634154,0.011563251,-0.005580583,-0.004604251,-0.002864240,0.004522757,-0.002781660
1782727148.852230310,-4.722426772,-0.393735683,8.987020481,-0.047151938,-0.113494717,0.011760145,5.835653936,-1.303106236,-0.135676152,-0.053426050,0.001660812,0.001318062,0.963119671,0.016326682,0.248219303,-0.102572491,0.011563251,-0.005580583,-0.004604251,-0.002864240,0.004522757,-0.002781660
1782727148.857876539,-5.135446891,-0.360117767,9.078269112,-0.015194003,-0.116690509,0.029869644,5.835352455,-1.303100452,-0.135660759,-0.053364307,0.000388042,0.004134418,0.963205687,0.016196582,0.247932729,-0.102478471,0.011563251,-0.005580583,-0.004604251,-0.002864240,0.004522757,-0.002781660
1782727148.862128735,-4.186941386,-0.095976984,8.823733457,-0.002410829,-0.116690509,0.042652816,5.835127595,-1.303099913,-0.135640506,-0.052397473,-0.000134199,0.005391599,0.963273830,0.016152208,0.247708212,-0.102387871,0.011563251,-0.005580583,-0.004604251,-0.002864240,0.004522757,-0.002781660
1782727148.867844105,-4.479897517,-0.055155228,8.254630154,-0.014128737,-0.117755778,0.043718081,5.834833648,-1.303100694,-0.135613377,-0.050464627,-0.000139332,0.004101577,0.963367697,0.016098776,0.247404472,-0.102247427,0.011563251,-0.005580583,-0.004604251,-0.002864240,0.004522757,-0.002781660
1782727148.872342587,-4.448680880,-0.131996180,8.379496702,-0.011998210,-0.116690509,0.045848612,5.834607773,-1.303101066,-0.135598542,-0.049958097,-0.000025773,0.002494195,0.963442035,0.016047220,0.247166425,-0.102130746,0.011563251,-0.005580583,-0.004604251,-0.002864240,0.004522757,-0.002781660
1782727148.877854347,-5.241103200,-0.184824326,8.739688666,-0.021585591,-0.126277894,0.045848612,5.834330620,-1.303100977,-0.135584200,-0.050609711,0.000057994,0.002709956,0.963536378,0.015973677,0.246864420,-0.101982592,0.011563251,-0.005580583,-0.004604251,-0.002864240,0.004522757,-0.002781660
1782727148.882393599,-4.698413975,-0.110384663,8.737287386,-0.002410829,-0.137995794,0.053305462,5.834099404,-1.303100346,-0.135569265,-0.051264331,0.000220058,0.003870389,0.963620632,0.015923214,0.246591135,-0.101855486,0.011563251,-0.005580583,-0.004604251,-0.002864240,0.004522757,-0.002781660
1782727148.887660503,-4.134113232,0.105730516,8.321865988,-0.006671887,-0.123082101,0.051174931,5.833832940,-1.303097922,-0.135551589,-0.049920057,0.000700400,0.002841833,0.963717638,0.015885742,0.246275955,-0.101706010,0.011563251,-0.005580583,-0.004604251,-0.002864240,0.004522757,-0.002781660
1782727148.892118454,-4.177336267,-0.035944990,8.549987565,-0.030107707,-0.117755778,0.034130700,5.833614746,-1.303093931,-0.135542920,-0.047969500,0.001089966,0.001047160,0.963792412,0.015821306,0.246034377,-0.101592117,0.011563251,-0.005580583,-0.004604251,-0.002864240,0.004522757,-0.002781660
1782727148.897711039,-4.595158945,-0.348111368,8.629229797,-0.039695088,-0.131604210,0.029869644,5.833350538,-1.303089417,-0.135539455,-0.046515884,0.000524265,0.000191926,0.963886738,0.015687430,0.245724962,-0.101466761,0.011563251,-0.005580583,-0.004604251,-0.002864240,0.004522757,-0.002781660
1782727148.902039528,-4.045265880,-0.528207350,8.694064350,-0.019455060,-0.123082101,0.040522289,5.833151965,-1.303090506,-0.135539712,-0.045235752,-0.001027373,-0.000310553,0.963961588,0.015596039,0.245478627,-0.101365986,0.011563251,-0.005580583,-0.004604251,-0.002864240,0.004522757,-0.002781660
1782727148.907840967,-4.323814332,-0.463372796,8.492356851,-0.004541360,-0.108168393,0.039457023,5.832895634,-1.303103763,-0.135545544,-0.043132172,-0.003542859,-0.001699891,0.964054066,0.015529552,0.245175817,-0.101229489,0.011563251,-0.005580583,-0.004604251,-0.002864240,0.004522757,-0.002781660
1782727148.912041664,-4.501509035,-0.374525445,8.535579886,-0.007737152,-0.109233662,0.034130700,5.832715692,-1.303121368,-0.135554467,-0.042540162,-0.004839098,-0.002548624,0.964116521,0.015493100,0.244969421,-0.101139908,0.011563251,-0.005580583,-0.004604251,-0.002864240,0.004522757,-0.002781660
1782727148.917989969,-5.145052010,-0.482583034,9.075867832,-0.010932945,-0.114559978,0.024543321,5.832461179,-1.303154802,-0.135565205,-0.043034735,-0.006402358,-0.001061802,0.964205098,0.015425923,0.244669275,-0.101032251,0.011563251,-0.005580583,-0.004604251,-0.002864240,0.004522757,-0.002781660
1782727148.922026157,-4.693611415,-0.434557439,9.179122862,0.013568137,-0.123082101,0.042652816,5.832287274,-1.303183079,-0.135564773,-0.043138232,-0.007609647,0.001276180,0.964269092,0.015401760,0.244449818,-0.100956378,0.011563251,-0.005580583,-0.004604251,-0.002864240,0.004522757,-0.002781660
1782727148.928046942,-4.124508112,-0.175219207,8.725280987,0.028481837,-0.112429455,0.051174931,5.832033989,-1.303233078,-0.135553825,-0.040998872,-0.008999098,0.002360243,0.964366792,0.015433044,0.244118911,-0.100818987,0.011563251,-0.005580583,-0.004604251,-0.002864240,0.004522757,-0.002781660
1782727148.932625294,-4.282992577,0.110533075,8.730083547,0.028481837,-0.100711547,0.050109670,5.831851284,-1.303274126,-0.135544277,-0.038813604,-0.008931974,0.001810933,0.964435347,0.015477959,0.243890100,-0.100710043,0.011563251,-0.005580583,-0.004604251,-0.002864240,0.004522757,-0.002781660
1782727148.937690020,-4.741637011,0.177768918,8.886166731,-0.007737152,-0.122016832,0.041587554,5.831658288,-1.303316301,-0.135533903,-0.037398154,-0.007722769,0.002285590,0.964513553,0.015479232,0.243630060,-0.100590229,0.011563251,-0.005580583,-0.004604251,-0.002864240,0.004522757,-0.002781660
1782727148.942307234,-4.249374660,0.031290843,8.924587207,-0.007737152,-0.124147356,0.045848612,5.831489088,-1.303349933,-0.135521513,-0.035892960,-0.006845323,0.003081275,0.964591510,0.015436148,0.243371166,-0.100475969,0.011563251,-0.005580583,-0.004604251,-0.002864240,0.004522757,-0.002781660
1782727148.947852612,-3.848360940,-0.040747549,8.739688666,-0.010932945,-0.097515747,0.044783346,5.831300026,-1.303387791,-0.135505977,-0.032294067,-0.006808542,0.002522093,0.964677282,0.015384618,0.243093343,-0.100332854,0.011563251,-0.005580583,-0.004604251,-0.002864240,0.004522757,-0.002781660
1782727148.952127695,-4.323814332,-0.235251201,8.895771850,-0.019455060,-0.075145192,0.040522289,5.831167268,-1.303417949,-0.135496046,-0.029813668,-0.007300111,0.002123540,0.964730235,0.015336681,0.242931013,-0.100224158,0.011563251,-0.005580583,-0.004604251,-0.002864240,0.004522757,-0.002781660
1782727148.957847357,-4.684006296,-0.369722886,9.311193248,-0.005606622,-0.083667308,0.052240197,5.831001913,-1.303463302,-0.135478027,-0.028006260,-0.008558378,0.004177291,0.964797162,0.015284467,0.242731992,-0.100069986,0.011563251,-0.005580583,-0.004604251,-0.002864240,0.004522757,-0.002781660
1782727148.962121964,-3.795532785,-0.165614088,8.953402564,0.029547106,-0.068753608,0.084198132,5.830887322,-1.303502059,-0.135457801,-0.025608436,-0.009575265,0.005286305,0.964849343,0.015307980,0.242583877,-0.099922336,0.011563251,-0.005580583,-0.004604251,-0.002864240,0.004522757,-0.002781660
1782727148.967664719,-3.934807012,0.043297242,8.453936374,0.016763929,-0.059166230,0.079937071,5.830756480,-1.303556259,-0.135433088,-0.021603651,-0.009981881,0.003630690,0.964912060,0.015381079,0.242420875,-0.099700844,0.011563251,-0.005580583,-0.004604251,-0.002864240,0.004522757,-0.002781660
1782727148.972317934,-4.307005374,-0.312092171,8.670051553,-0.017324533,-0.078340992,0.058631785,5.830660485,-1.303603650,-0.135419461,-0.019655951,-0.010387320,0.002226609,0.964965229,0.015381511,0.242279151,-0.099530544,0.011563251,-0.005580583,-0.004604251,-0.002864240,0.004522757,-0.002781660
1782727148.977819443,-4.659993499,-0.612252141,8.936593606,-0.007737152,-0.088993631,0.062892839,5.830554592,-1.303666240,-0.135405880,-0.018839782,-0.012366409,0.002710379,0.965036146,0.015339740,0.242075699,-0.099344279,0.011563251,-0.005580583,-0.004604251,-0.002864240,0.004522757,-0.002781660
1782727148.982486010,-4.035660761,-0.633863623,8.917383368,0.044460807,-0.079406254,0.086328655,5.830469801,-1.303729972,-0.135391748,-0.017500226,-0.014947725,0.003346254,0.965098638,0.015381567,0.241894252,-0.099172561,0.011563251,-0.005580583,-0.004604251,-0.002864240,0.004522757,-0.002781660
1782727148.987714052,-4.050068440,-0.288079356,8.501961970,0.044460807,-0.071949400,0.077806547,5.830384839,-1.303814080,-0.135377011,-0.015002268,-0.017227943,0.002291659,0.965164063,0.015501192,0.241705388,-0.098977522,0.011563251,-0.005580583,-0.004604251,-0.002864240,0.004522757,-0.002781660
1782727148.992167711,-3.860367339,-0.391334403,8.768504023,0.012502875,-0.060231492,0.060762312,5.830323382,-1.303894070,-0.135369885,-0.012596146,-0.018693385,0.000908132,0.965212311,0.015563987,0.241569051,-0.098829908,0.011563251,-0.005580583,-0.004604251,-0.002864240,0.004522757,-0.002781660
1782727148.997684956,-4.030858202,-0.456168957,9.011033279,0.041265015,-0.052774645,0.069284432,5.830263730,-1.304003822,-0.135366227,-0.009027551,-0.021091569,0.000417980,0.965264542,0.015637297,0.241426289,-0.098656907,0.011563251,-0.005580583,-0.004604251,-0.002864240,0.004522757,-0.002781660
1782727149.002035141,-3.958819809,-0.170416647,8.672452832,0.071092427,-0.042121999,0.079937071,5.830230151,-1.304098568,-0.135365450,-0.006410306,-0.022467834,-0.000060603,0.965301986,0.015763582,0.241326112,-0.098515443,0.011563251,-0.005580583,-0.004604251,-0.002864240,0.004522757,-0.002781660
1782727149.008002281,-4.234966981,0.232998352,8.540382446,0.046591338,-0.047448322,0.062892839,5.830200262,-1.304231665,-0.135370719,-0.003607739,-0.022142133,-0.001705520,0.965350294,0.015942957,0.241195719,-0.098332385,0.011563251,-0.005580583,-0.004604251,-0.002864240,0.004522757,-0.002781660
1782727149.012099743,-4.364636088,0.413094316,8.470745333,0.009307079,-0.060231492,0.029869644,5.830188024,-1.304319165,-0.135380010,-0.002365836,-0.020567311,-0.002829664,0.965383866,0.015990836,0.241095305,-0.098241221,0.011563251,-0.005580583,-0.004604251,-0.002864240,0.004522757,-0.002781660
1782727149.017827034,-4.681605017,0.252208590,8.770905303,-0.017324533,-0.068753608,0.014955942,5.830177130,-1.304429971,-0.135397333,-0.001438199,-0.018126897,-0.003219334,0.965432836,0.015949866,0.240935581,-0.098158476,0.011563251,-0.005580583,-0.004604251,-0.002864240,0.004522757,-0.002781660
1782727149.021865845,-4.434273201,0.158558680,9.042249915,-0.009867679,-0.067688346,0.012825411,5.830173250,-1.304500846,-0.135408681,-0.000483374,-0.016970079,-0.002400191,0.965467780,0.015897397,0.240817847,-0.098112194,0.011563251,-0.005580583,-0.004604251,-0.002864240,0.004522757,-0.002781660
1782727149.027596951,-4.513515433,0.264214989,8.835739856,-0.009867679,-0.074079931,0.010694884,5.830175762,-1.304593572,-0.135419282,0.001360240,-0.015388787,-0.001299366,0.965518402,0.015831039,0.240642453,-0.098055104,0.011563251,-0.005580583,-0.004604251,-0.002864240,0.004522757,-0.002781660
